column,n_cells,missing_ratio,numeric_ratio,unique_count,top_values,avg_len_non_empty,median_len_non_empty,special_only_ratio
Position,22,0.0,1.0,22,"{""1"": 1, ""2"": 1, ""21"": 1, ""20"": 1, ""19"": 1}",1.591,2.0,0.0
Club,22,0.0,0.0,22,"{""Málaga CF"": 1, ""Atlético de Madrid B 1"": 1, ""Hércules CF"": 1, ""Barcelona B"": 1, ""Mallorca B"": 1}",11.591,10.0,0.0
Played,22,0.0,1.0,1,"{""42"": 22}",2.0,2.0,0.0
Points,22,0.0,1.0,18,"{""59"": 3, ""71"": 2, ""47"": 2, ""79"": 1, ""51"": 1}",2.0,2.0,0.0
Wins,22,0.0,1.0,13,"{""12"": 4, ""15"": 3, ""21"": 2, ""16"": 2, ""10"": 2}",1.955,2.0,0.0
Draws,22,0.0,1.0,11,"{""11"": 4, ""14"": 4, ""10"": 3, ""13"": 2, ""17"": 2}",1.864,2.0,0.0
Losses,22,0.0,1.0,15,"{""13"": 4, ""15"": 4, ""11"": 2, ""7"": 1, ""10"": 1}",1.864,2.0,0.0
Goals for,22,0.0,1.0,18,"{""48"": 2, ""38"": 2, ""35"": 2, ""52"": 2, ""73"": 1}",2.0,2.0,0.0
Goals against,22,0.0,1.0,18,"{""47"": 2, ""50"": 2, ""49"": 2, ""51"": 2, ""57"": 1}",2.0,2.0,0.0
Goal Difference,22,0.0,1.0,20,"{""5"": 2, ""7"": 2, ""25"": 1, ""-4"": 1, ""-28"": 1}",1.955,2.0,0.0
