column,n_cells,missing_ratio,numeric_ratio,unique_count,top_values,avg_len_non_empty,median_len_non_empty,special_only_ratio
Tournament,17,0.0,0.0,16,"{""Win–Loss"": 2, ""Australian Open"": 1, ""French Open"": 1, ""Wimbledon"": 1, ""US Open"": 1}",9.412,8.0,0.0
2000,17,0.0,0.058824,4,"{""A"": 13, ""0–0"": 2, ""Not Held"": 1, ""178"": 1}",1.765,1.0,0.0
2001,17,0.0,0.058824,7,"{""A"": 11, ""2R"": 1, ""1R"": 1, ""1–2"": 1, ""Not Held"": 1}",1.882,1.0,0.0
2002,17,0.0,0.058824,6,"{""A"": 12, ""1R"": 1, ""0–1"": 1, ""Not Held"": 1, ""0–0"": 1}",1.824,1.0,0.0
2003,17,0.0,0.058824,7,"{""A"": 11, ""SF"": 1, ""1R"": 1, ""4–2"": 1, ""Not Held"": 1}",1.824,1.0,0.0
2004,17,0.0,0.058824,9,"{""1R"": 5, ""2R"": 4, ""QF"": 2, ""3R"": 1, ""3–4"": 1}",2.412,2.0,0.0
2005,17,0.0,0.058824,10,"{""1R"": 4, ""QF"": 3, ""3R"": 2, ""A"": 2, ""5–3"": 1}",2.294,2.0,0.0
2006,17,0.0,0.058824,10,"{""2R"": 4, ""3R"": 2, ""1R"": 2, ""SF"": 2, ""QF"": 2}",2.471,2.0,0.0
2007,17,0.0,0.058824,10,"{""3R"": 3, ""2R"": 3, ""1R"": 3, ""SF"": 2, ""7–4"": 1}",2.412,2.0,0.0
2008,17,0.0,0.058824,10,"{""2R"": 4, ""QF"": 3, ""W"": 2, ""1R"": 2, ""3R"": 1}",2.353,2.0,0.0
2009,17,0.0,0.058824,11,"{""2R"": 5, ""F"": 2, ""QF"": 2, ""1R"": 1, ""3R"": 1}",2.0,2.0,0.0
2010,17,0.0,0.058824,10,"{""1R"": 6, ""QF"": 3, ""SF"": 1, ""3R"": 1, ""6–4"": 1}",2.118,2.0,0.0
2011,17,0.0,0.058824,8,"{""1R"": 5, ""A"": 4, ""2R"": 3, ""2–4"": 1, ""QF"": 1}",1.941,2.0,0.0
2012,17,0.647059,0.0,4,"{""2R"": 3, ""1R"": 1, ""3–4"": 1, ""NM1"": 1}",2.333,2.0,0.0
SR,17,0.058824,0.0,10,"{""0 / 7"": 4, ""0 / 8"": 2, ""0 / 11"": 2, ""1 / 8"": 2, ""1 / 10"": 1}",5.312,5.0,0.0
W–L,17,0.058824,0.0,16,"{""13–9"": 1, ""12–8"": 1, ""17–11"": 1, ""14–11"": 1, ""56–39"": 1}",3.875,4.0,0.0
