column,n_cells,missing_ratio,numeric_ratio,unique_count,top_values,avg_len_non_empty,median_len_non_empty,special_only_ratio
Month,9,0.0,0.0,9,"{""Record high °C (°F)"": 1, ""Average high °C (°F)"": 1, ""Daily mean °C (°F)"": 1, ""Average low °C (°F)"": 1, ""Record low °C (°F)"": 1}",19.889,19.0,0.0
Jan,9,0.0,0.333333,9,"{""21.2\n(70.2)"": 1, ""6.5\n(43.7)"": 1, ""3.0\n(37.4)"": 1, ""−0.4\n(31.3)"": 1, ""−19\n(−2)"": 1}",8.222,10.0,0.0
Feb,9,0.0,0.333333,9,"{""22.5\n(72.5)"": 1, ""7.6\n(45.7)"": 1, ""3.7\n(38.7)"": 1, ""−0.1\n(31.8)"": 1, ""−17.2\n(1)"": 1}",8.222,10.0,0.0
Mar,9,0.0,0.333333,9,"{""29.5\n(85.1)"": 1, ""11.8\n(53.2)"": 1, ""7.4\n(45.3)"": 1, ""3.4\n(38.1)"": 1, ""−13.5\n(7.7)"": 1}",8.556,10.0,0.0
Apr,9,0.0,0.333333,9,"{""29\n(84)"": 1, ""15.6\n(60.1)"": 1, ""11.5\n(52.7)"": 1, ""7.5\n(45.5)"": 1, ""−5\n(23)"": 1}",7.444,7.0,0.0
May,9,0.0,0.333333,9,"{""34\n(93)"": 1, ""21.7\n(71.1)"": 1, ""16.7\n(62.1)"": 1, ""12.3\n(54.1)"": 1, ""0\n(32)"": 1}",7.778,7.0,0.0
Jun,9,0.0,0.333333,9,"{""38\n(100)"": 1, ""26.4\n(79.5)"": 1, ""21.5\n(70.7)"": 1, ""16.8\n(62.2)"": 1, ""7\n(45)"": 1}",7.889,8.0,0.0
Jul,9,0.0,0.333333,9,"{""41\n(106)"": 1, ""29.5\n(85.1)"": 1, ""24.5\n(76.1)"": 1, ""19.4\n(66.9)"": 1, ""7\n(45)"": 1}",7.889,8.0,0.0
Aug,9,0.0,0.333333,9,"{""40.5\n(104.9)"": 1, ""29.8\n(85.6)"": 1, ""24.8\n(76.6)"": 1, ""19.5\n(67.1)"": 1, ""7\n(45)"": 1}",8.222,11.0,0.0
Sep,9,0.0,0.333333,9,"{""37.2\n(99)"": 1, ""24.8\n(76.6)"": 1, ""20.0\n(68)"": 1, ""15.2\n(59.4)"": 1, ""1.1\n(34)"": 1}",8.0,9.0,0.0
Oct,9,0.0,0.333333,9,"{""33\n(91)"": 1, ""18.9\n(66)"": 1, ""14.6\n(58.3)"": 1, ""10.4\n(50.7)"": 1, ""−7.7\n(18.1)"": 1}",8.111,9.0,0.0
Nov,9,0.0,0.333333,9,"{""27\n(81)"": 1, ""13.8\n(56.8)"": 1, ""10.1\n(50.2)"": 1, ""6.3\n(43.3)"": 1, ""−10\n(14)"": 1}",7.889,8.0,0.0
Dec,9,0.0,0.333333,9,"{""21.2\n(70.2)"": 1, ""8.3\n(46.9)"": 1, ""5.0\n(41)"": 1, ""1.6\n(34.9)"": 1, ""−17\n(1)"": 1}",7.222,8.0,0.0
Year,9,0.0,0.222222,9,"{""41\n(106)"": 1, ""17.8\n(64)"": 1, ""13.5\n(56.3)"": 1, ""9.3\n(48.7)"": 1, ""−19\n(−2)"": 1}",8.444,8.0,0.0
